web-scraper-order,web-scraper-start-url,category_link,category_link-href,product_link,product_link-href,name,price,description,brand,image_url-src
"1769173450-225","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Périphériques & Accessoires","https://www.mytek.tn/informatique/peripheriques-accessoires.html","Souris Optique Filaire S-BOX M-958B - Bleu","https://www.mytek.tn/souris-optique-filaire-s-box-m-958b-bleu.html","Souris Optique Filaire S-BOX M-958B - Bleu","9,800 DT","Souris optique Filaire S-BOX - Technologie de Connectivité: Filaire -Interface: USB 2.0 - Type de souris: 3D - Résolution: 1000 DPI - Matériau: plastique ABS - Longueur du câble: 1.5 mètre - Dimensions: 114 x 63,8 x 41 mm - Poids: 61,2g - Couleur: Bleu - Garantie: 1 an","SBOX","https://www.mytek.tn/media/catalog/product/s/o/souris-optique-s-box-m-958b-bleu.jpg"
"1769173452-226","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Périphériques & Accessoires","https://www.mytek.tn/informatique/peripheriques-accessoires.html","Souris Optique Filaire SBOX M-958B - Noir","https://www.mytek.tn/souris-optique-filaire-sbox-m-958b-noir.html","Souris Optique Filaire SBOX M-958B - Noir","9,800 DT","Souris optique SBOX - Technologie de Connectivité: Filaire - Interface: USB 2.0 - Type de souris: 3D - Résolution: 1000 DPI - Matériau: Plastique ABS - Longueur du câble: 1.5 métre - Dimensions: 114 x 63,8 x 41 mm - Poids: 61,2g - Couleur: Noir - Garantie: 1 an","SBOX","https://www.mytek.tn/media/catalog/product/s/o/souris-optique-filaire-sbox-m-958b-noir.jpg"
"1769173455-227","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Périphériques & Accessoires","https://www.mytek.tn/informatique/peripheriques-accessoires.html","Sacoche MYTEK Pour PC Portable 15.6'' - Noir&Rouge","https://www.mytek.tn/sacoche-mytek-pour-pc-portable-156-noirrouge.html","Sacoche MYTEK Pour PC Portable 15.6'' - Noir&Rouge","8,500 DT","Sacoche MYTEK Pour PC Portable 15.6'' - Indispensable pour le rangement et le transport d'un ordinateur portable et de ses accessoires - Protégez votre Pc portable avec une des belles sacoches - Couleur: Noir&Rouge.","MYTEK",""
"1769173457-228","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Périphériques & Accessoires","https://www.mytek.tn/informatique/peripheriques-accessoires.html","Clavier Filaire Simple MACRO 747474 USB AZERTY 104 touches - Noir","https://www.mytek.tn/clavier-simple-macro-usb-noir.html","Clavier Filaire Simple MACRO 747474 USB AZERTY 104 touches - Noir","8,500 DT","Clavier Simple MACRO - Technologie de connectivité: Filaire - Interface avec l'ordinateur: USB - AZERTY (Arabe/Français) - 104 touches - Hauteur des touches: 5.0mm - Couleur: Noir","MACRO",""
"1769173459-229","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Périphériques & Accessoires","https://www.mytek.tn/informatique/peripheriques-accessoires.html","Souris Sans Fil JEDEL W926-P - Violet","https://www.mytek.tn/souris-filaire-jedel-w926-p-violet.html","Souris Sans Fil JEDEL W926-P - Violet","7,900 DT","Souris JEDEL W926-N - Technologie de connectivité: Sans Fil - Résolution: 1600 DPI - Nombre De boutons: 4 - Batterie: 1 pile AA requis - Couleur: Violet - Garantie: 1 an","JEDEL","https://www.mytek.tn/media/catalog/product/s/o/souris-filaire-jedel-w926-p-violet-1.jpg"
"1769173461-230","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Périphériques & Accessoires","https://www.mytek.tn/informatique/peripheriques-accessoires.html","Souris Sans Fil JEDEL W926-B - Blanc","https://www.mytek.tn/souris-filaire-jedel-w926-b-blanc.html","Souris Sans Fil JEDEL W926-B - Blanc","7,900 DT","Souris JEDEL W926-B - Technologie de connectivité: Sans Fil - Résolution: 1600 DPI - Nombre De boutons: 4 - Batterie: 1 pile AA requis - Couleur: Blanc - Garantie: 1 an","JEDEL","https://www.mytek.tn/media/catalog/product/s/o/souris-filaire-jedel-w926-b-blanc-1.jpg"
"1769173464-231","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Périphériques & Accessoires","https://www.mytek.tn/informatique/peripheriques-accessoires.html","Souris Sans Fil JEDEL W926-V - Vert","https://www.mytek.tn/souris-filaire-jedel-w926-v-vert.html","Souris Sans Fil JEDEL W926-V - Vert","7,900 DT","Souris JEDEL W926-V - Technologie de connectivité: Sans Fil - Résolution: 1600 DPI - Nombre De boutons: 4 - Batterie: 1 pile AA requis - Couleur: Vert - Garantie: 1 an","JEDEL","https://www.mytek.tn/media/catalog/product/s/o/souris-filaire-jedel-w926-v-vert-1.jpg"
"1769173466-232","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Périphériques & Accessoires","https://www.mytek.tn/informatique/peripheriques-accessoires.html","Souris Sans Fil JEDEL W926-N - Noir","https://www.mytek.tn/souris-filaire-jedel-w926-n-noir.html","Souris Sans Fil JEDEL W926-N - Noir","7,900 DT","Souris JEDEL W926-N - Technologie de connectivité: Sans Fil - Résolution: 1600 DPI - Nombre De boutons: 4 - Batterie: 1 pile AA requis - Couleur: Noir - Garantie: 1 an","JEDEL","https://www.mytek.tn/media/catalog/product/s/o/souris-filaire-jedel-w926-n-noir-1.jpg"
"1769173468-233","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Périphériques & Accessoires","https://www.mytek.tn/informatique/peripheriques-accessoires.html","Souris Gamer JEDEL M82 - Noir","https://www.mytek.tn/souris-gamer-jedel-m82-noir.html","Souris Gamer JEDEL M82 - Noir","7,900 DT","Souris Gamer JEDEL M82 - Technologie de connectivité: Filaire - Résolution: 1600 DPI - Lumières RVB - Couleur: Noir - Garantie: 1 an","JEDEL","https://www.mytek.tn/media/catalog/product/s/o/souris-gamer-jedel-m82-noir-1.jpg"
"1769173470-234","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Périphériques & Accessoires","https://www.mytek.tn/informatique/peripheriques-accessoires.html","Clavier Filaire HAVIT KB206 USB - Noir","https://www.mytek.tn/clavier-filaire-havit-kb206-usb-noir.html","Clavier Filaire HAVIT KB206 USB - Noir","7,900 DT","Clavier HAVIT KB206 - Technologie de Connectivité: Filaire -  Interface: USB - Longueur du câble: 1.3 métres - Durée de vie de la clé: 8 000 000 fois - Dimension : 43.8 x 12.8 x 2.2 cm - Couleur: Noir- Garantie: 1 an","HAVIT","https://www.mytek.tn/media/catalog/product/c/l/clavier-filaire-havit-kb206-usb-noir-f.jpg"
"1769173472-235","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Périphériques & Accessoires","https://www.mytek.tn/informatique/peripheriques-accessoires.html","Souris Sans Fil Triple Mode 012005 - Noir","https://www.mytek.tn/souris-sans-fil-triple-mode-012005-noir.html","Souris Sans Fil Triple Mode 012005 - Noir","7,500 DT  9,900 DT -2.4DT","Souris Sans Fil Triple Mode 012005 - Technologie de connectivité: Sans Fil - Fonctionne en Bluetooth, même avec les téléphones compatibles, pour une utilisation sans fil pratique sur tous vos appareils - Batterie intégrée durable, se recharge facilement via USB Type-C - Idéal pour le transport et les longues sessions de travail - Couleur: Noir - Garantie: 1 an","Sans-Fabricant","https://www.mytek.tn/media/catalog/product/s/o/souris-sans-fil-triple-mode-012005-noir-dd.jpg"
"1769173475-236","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Périphériques & Accessoires","https://www.mytek.tn/informatique/peripheriques-accessoires.html","Souris Filaire JEDEL M81 - Noir&Rouge","https://www.mytek.tn/souris-filaire-jedel-m81-noir-rouge.html","Souris Filaire JEDEL M81 - Noir&Rouge","6,900 DT","Souris JEDEL M81 4 LED - Technologie de connectivité: Filaire - Interface: USB - Résolution: 800/1200/ 1600 DPI - Nombre De boutons: 3 - Prise En Charge: Windows Xp/7/8/10/Vista/Mac - Longueur du câble: 1.35 mètre - Couleur: Noir&Rouge - Garantie: 1 an","JEDEL",""
"1769173477-237","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Périphériques & Accessoires","https://www.mytek.tn/informatique/peripheriques-accessoires.html","Souris Filaire CRAZY SLIK USB 2.0 - Bleu","https://www.mytek.tn/souris-filaire-crazy-slik-usb-2-0-bleu.html","Souris Filaire CRAZY SLIK USB 2.0 - Bleu","6,900 DT","Souris Filaire CRAZY SLIK - Technologie de connectivité: Filaire - Inteface: USB 2.0 - Résolution optique: 800 dpi - Conception ergonomique et symétrique qui offre la possibilité de travailler avec la main droite et la main gauche - Pratique à utiliser - Compatible avec: Windows ME/ 2000/ 98/95/ XP/ NT4.0 / Mac OS9 - Couleur: Bleu","Sans-Fabricant",""
"1769173479-238","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Périphériques & Accessoires","https://www.mytek.tn/informatique/peripheriques-accessoires.html","Souris Filaire CRAZY SLIK USB 2.0 - Rouge","https://www.mytek.tn/souris-filaire-crazy-slik-usb-2-0-rouge.html","Souris Filaire CRAZY SLIK USB 2.0 - Rouge","6,900 DT","Souris Filaire CRAZY SLIK - Technologie de connectivité: Filaire - Inteface: USB 2.0 - Résolution optique: 800 dpi - Conception ergonomique et symétrique qui offre la possibilité de travailler avec la main droite et la main gauche - Pratique à utiliser - Compatible avec: Windows ME/ 2000/ 98/95/ XP/ NT4.0 / Mac OS9 - Couleur: Rouge","Sans-Fabricant",""
"1769173481-239","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Périphériques & Accessoires","https://www.mytek.tn/informatique/peripheriques-accessoires.html","Souris Filaire CRAZY SLIK USB 2.0 - Gris","https://www.mytek.tn/souris-filaire-crazy-slik-usb-2-0-gris.html","Souris Filaire CRAZY SLIK USB 2.0 - Gris","6,900 DT","Souris Filaire CRAZY SLIK - Technologie de connectivité: Filaire - Inteface: USB 2.0 - Résolution optique: 800 dpi - Conception ergonomique et symétrique qui offre la possibilité de travailler avec la main droite et la main gauche - Pratique à utiliser - Compatible avec: Windows ME/ 2000/ 98/95/ XP/ NT4.0 / Mac OS9 - Couleur: Gris","Sans-Fabricant",""
"1769173483-240","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Périphériques & Accessoires","https://www.mytek.tn/informatique/peripheriques-accessoires.html","Hub USB 2.0 4 Ports - Noir","https://www.mytek.tn/hub-usb-2-0-4-ports-noir.html","Hub USB 2.0 4 Ports - Noir","6,900 DT","HUB USB - Interface : USB 2.0 - Rétrocompatible avec USB 1.1 - Port USB : 4 - Vitesse de transfert: 480 Mbps - Longueur du câble : 45 cm -Système d'exploitation : Windows 7, Windows 8, Windows 10, Mac OS X, Linux OS - Dimensions : 10,5 x 2,6 x 3,5 cm - Couleur: Noir.","Sans-Fabricant",""
"1769173486-241","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Périphériques & Accessoires","https://www.mytek.tn/informatique/peripheriques-accessoires.html","Souris Sans Fil JEDEL W690 - Noir","https://www.mytek.tn/souris-sans-fil-jedel-w690-noir.html","Souris Sans Fil JEDEL W690 - Noir","6,900 DT","Souris JEDEL W690 - Technologie de connectivité: Sans Fil - Résolution: 1200 DPI - Nombre De boutons: 3 - Distance de fonctionnement: 10 mètres - Couleur: Noir - Garantie: 1 an","JEDEL",""
"1769173488-242","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Périphériques & Accessoires","https://www.mytek.tn/informatique/peripheriques-accessoires.html","Souris JEDEL W927 Sans Fil Optique 4D - Noir","https://www.mytek.tn/souris-jedel-w927-sans-fil-optique-4d-noir.html","Souris JEDEL W927 Sans Fil Optique 4D - Noir","6,500 DT","Souris JEDEL W927 Optique 4D - Technologie de connectivité: Sans Fil - Résolution: 1600 DPI - Nombre De boutons: 3 - Distance de fonctionnement : 10 métres - Couleur: Noir","JEDEL","https://www.mytek.tn/media/catalog/product/s/o/souris-jedel-w927-sans-fil-optique-4d-noir-k.jpg"
"1769173490-243","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Périphériques & Accessoires","https://www.mytek.tn/informatique/peripheriques-accessoires.html","Souris Micro filaire kingdom M306 - Noir","https://www.mytek.tn/souris-micro-filaire-kingdom-m306-noir.html","Souris Micro filaire kingdom M306 - Noir","5,900 DT","Souris Micro kingdom M306 - Technologie de connectivité: Filaire - Inteface: USB - Longueur du câble: 1.5 mètre - Couleur: Noir - Garantie: 3 mois","Sans-Fabricant",""
"1769173492-244","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Périphériques & Accessoires","https://www.mytek.tn/informatique/peripheriques-accessoires.html","Souris Filaire JEDEL CP89 - Bleu","https://www.mytek.tn/souris-filaire-jedel-cp89-bleu.html","Souris Filaire JEDEL CP89 - Bleu","5,900 DT","Souris JEDEL CP89 - Technologie de connectivité: Filaire - Interface: USB - Résolution: 1000 DPI - Nombre De boutons: 3 - Prise En Charge: Windows Xp/7/8/10/Vista/Mac - Longueur du câble: 1.35 mètre - Couleur: Bleu - Garantie: 1 an","JEDEL",""
"1769173495-245","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Périphériques & Accessoires","https://www.mytek.tn/informatique/peripheriques-accessoires.html","Souris Filaire JEDEL CP89 - Rose","https://www.mytek.tn/souris-filaire-jedel-cp89-rose.html","Souris Filaire JEDEL CP89 - Rose","5,900 DT","Souris JEDEL CP89 - Technologie de connectivité: Filaire - Interface: USB - Résolution: 1000 DPI - Nombre De boutons: 3 - Prise En Charge: Windows Xp/7/8/10/Vista/Mac - Longueur du câble: 1.35 mètre - Couleur: Rose - Garantie: 1 an","JEDEL",""
"1769173497-246","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Périphériques & Accessoires","https://www.mytek.tn/informatique/peripheriques-accessoires.html","Souris Filaire JEDEL CP89 - Noir","https://www.mytek.tn/souris-filaire-jedel-cp89-noir.html","Souris Filaire JEDEL CP89 - Noir","5,900 DT","Souris JEDEL CP89 - Technologie de connectivité: Filaire - Interface: USB - Résolution: 1000 DPI - Nombre De boutons: 3 - Prise En Charge: Windows Xp/7/8/10/Vista/Mac - Longueur du câble: 1.35 mètre - Couleur: Noir - Garantie: 1 an","JEDEL",""
"1769173499-247","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Périphériques & Accessoires","https://www.mytek.tn/informatique/peripheriques-accessoires.html","Souris Optique Filaire ENTER Slider USB - Noir","https://www.mytek.tn/souris-optique-filaire-enter-slider-usb-noir.html","Souris Optique Filaire ENTER Slider USB - Noir","5,900 DT","Souris Optique ENTER Slider - Technologie de connectivité: Filaire - Inteface: USB - Nombre de boutons: 2 - Résolution optique: 1000 dpi - Compatible avec: Windows XP / Vista / Windows -  Longueur du câble: 1.3 mètre - Couleur: Noir","ENTER",""
"1769173501-248","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Périphériques & Accessoires","https://www.mytek.tn/informatique/peripheriques-accessoires.html","Souris Filaire MICROKINGDOM M301 USB - Noir","https://www.mytek.tn/souris-filaire-microkingdom-m301-usb-noir.html","Souris Filaire MICROKINGDOM M301 USB - Noir","5,500 DT","Souris Filaire MICROKINGDOM M301 - Technologie de connectivité: Filaire - Inteface: USB - Résolution optique: 1000dpi - Conception ergonomique et symétrique qui offre la possibilité de travailler avec la main droite et la main gauche - Pratique à utiliser - Compatible avec: Windows ME/ 2000/ 7/8/10 / XP/ VISTA - Couleur: Noir","MICROKINGDOM",""
"1769173504-249","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Périphériques & Accessoires","https://www.mytek.tn/informatique/peripheriques-accessoires.html","Souris Filaire VIEWSONIC MU155 - Noir","https://www.mytek.tn/souris-filaire-viewsonic-mu155-noir.html","Souris Filaire VIEWSONIC MU155 - Noir","5,500 DT","Souris Filaire VIEWSONIC MU155  - Technologie de connectivité: Filaire - Inteface: USB - Nombre de boutons: 3 - Résolution optique: 1000dpi - Longueur du câble: 1.2 m - Conception ergonomique et symétrique qui offre la possibilité de travailler avec la main droite et la main gauche - Pratique à utiliser - Compatible avec: Windows 7/8/10 / XP/ VISTA , Mac OS - Couleur: Noir","VIEWSONIC","https://www.mytek.tn/media/catalog/product/s/o/souris-filaire-viewsonic-mu155-noir-o.jpg"
"1769173506-250","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Périphériques & Accessoires","https://www.mytek.tn/informatique/peripheriques-accessoires.html","Souris Optique Gamer Filaire JEDEL M66 USB  - Noir","https://www.mytek.tn/souris-optique-gamer-filaire-jedel-m66-usb-noir.html","Souris Optique Gamer Filaire JEDEL M66 USB  - Noir","5,500 DT","Souris Optique Gamer JEDEL M66 - Technologie de connectivité: Filaire - Interface: USB - Nombre de boutons: 3 - Résolution: 1000 DPI - Compatible avec: Windows XP / Vista / Windows - LED 7 couleurs - Couleur: Noir","JEDEL","https://www.mytek.tn/media/catalog/product/s/o/souris-optique-gamer-filaire-jedel-m66-usb-noir.jpg"
"1769173508-251","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Périphériques & Accessoires","https://www.mytek.tn/informatique/peripheriques-accessoires.html","Souris Optique Filaire INCA IM-119 - Noir","https://www.mytek.tn/souris-optique-filaire-inca-im-119-noir.html","Souris Optique Filaire INCA IM-119 - Noir","5,000 DT","Souris INCA IM-119 - Technologie de connectivité: Filaire - Interface: USB - Résolution optique: 1000 DPI -Boutons : Gauche / Milieu / Droite / Bouton DPI - Fonctionne sur toutes les surfaces sauf le verre - Design ergonomique et élégant - Poids:90 g - Dimensions: 112 x 66 x 36 mm - Couleur: Noir - Garantie: 1 an","INCA","https://www.mytek.tn/media/catalog/product/s/o/souris-optique-filaire-inca-im-119-noir-n.jpg"
"1769173510-252","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Périphériques & Accessoires","https://www.mytek.tn/informatique/peripheriques-accessoires.html","Tapis de Souris STAR WAVE MP101 - Assortis","https://www.mytek.tn/tapis-de-souris-star-wave-mp101-assortis.html","Tapis de Souris STAR WAVE MP101 - Assortis","4,900 DT","Tapis de Souris STAR WAVE MP101- Épaisseur: 3 mm - Matériau: Dos en caoutchouc,dessus en tissu polyester - Dimensions: 250 x 200 x 3 mm - Couleur: Assortis","STAR-WAVE",""
"1769173512-253","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Périphériques & Accessoires","https://www.mytek.tn/informatique/peripheriques-accessoires.html","Souris Filaire JEWAY M1 - Noir","https://www.mytek.tn/souris-filaire-jeway-m1-noir.html","Souris Filaire JEWAY M1 - Noir","4,900 DT","Souris JEWAY M1 - Technologie de connectivité: Filaire - Inteface: USB - Nombre de boutons: 2 - Longueur du câble: 1 .3 mètre - Dimensions: 95 x 55 x 35 mm - Couleur: Noir - Garantie: 1 an","JEWAY","https://www.mytek.tn/media/catalog/product/s/o/souris-filaire-jeway-m1-noir-1.jpg"
"1769173514-254","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Périphériques & Accessoires","https://www.mytek.tn/informatique/peripheriques-accessoires.html","Souris Filaire Optique JEDEL CP72 - Noir","https://www.mytek.tn/souris-filaire-optique-jedel-cp72-noir.html","Souris Filaire Optique JEDEL CP72 - Noir","4,500 DT","Souris optique JEDEL CP72 - Technologie de connectivité: Filaire - Interface: USB - Nombre de boutons: 3 - Résolution: 1600 DPI - Compatible avec: Windows XP / 7/8/10 / Vista / Mac - Longueur de câble: 1,2 mètre - Couleur: Noir.","JEDEL","https://www.mytek.tn/media/catalog/product/j/e/jedel-cp72.jpg"
"1769173516-255","https://www.mytek.tn/?srsltid=AfmBOorUF8V15Ux16W9yQjs1UW9DZv2mcC5BKSv12S7FHB3SzEhk6VHR","Périphériques & Accessoires","https://www.mytek.tn/informatique/peripheriques-accessoires.html","Tapis de Souris G3 36 x 26 CM Avec Plusieurs Design","https://www.mytek.tn/tapis-de-souris-g3-36-x-26-cm-avec-plusieurs-design.html","Tapis de Souris G3 36 x 26 CM Avec Plusieurs Design","3,900 DT","Tapis de Souris Q3 - En caoutchouc naturel et tissu - anti-dérapant - Dimensions: 36 X 26 cm - Couleur: Assortis","Sans-Fabricant","https://www.mytek.tn/media/catalog/product/t/a/tapis-de-souris-g3-36-x-26-cm-avec-plusieurs-design-e.jpg"
